Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation
fffe31003800330030003300,3/30/2008,Female,Service,Yes,2,3
fffe3600300032003500,9/30/2008,Male,Service,No,2,5
fffe3900340034003200,8/22/2008,Female,Product,No,5,8
fffe3100360032003000,1/30/2008,Female,Service,Yes,1,1
fffe33003200350036003400,1/24/2008,Male,Product,No,1,3
fffe31003200380039003900,12/8/2008,Female,Service,No,2,7
fffe31003800390039003600,12/31/2008,Female,Product,Yes,2,3
fffe32003500390033003600,9/24/2008,Female,Service,Yes,1,4
fffe33003000320033003000,7/1/2008,Female,Service,Yes,3,7
fffe3800380034003200,5/16/2008,Male,Service,No,4,8
fffe33003200320039003400,12/17/2008,Female,Service,Yes,1,3
fffe33003100330030003800,6/11/2008,Male,Service,Yes,2,4
fffe31003200360037003800,12/27/2008,Female,Service,Yes,1,1
fffe3100310034003900,8/10/2008,Male,Service,Yes,2,6
fffe31003900300034003300,8/20/2008,Female,Service,No,1,2
fffe3700370035003400,10/19/2008,Female,Product,No,2,4
fffe31003400340037003400,11/2/2008,Male,Service,Yes,1,4
fffe3700380032003200,7/15/2008,Male,Service,No,4,7
fffe31003300390032003300,1/3/2008,Male,Service,No,3,5
fffe31003200370037003400,10/30/2008,Male,Product,Yes,2,4
fffe3400310030003100,5/24/2008,Male,Service,Yes,2,4
fffe3100320031003300,4/23/2008,Female,Service,No,3,6
fffe32003000390035003000,2/5/2008,Female,Product,No,4,7
fffe3300330037003300,3/30/2008,Female,Service,No,1,3
fffe31003500330036003000,7/31/2008,Female,Product,No,3,6
fffe32003000340039003900,3/10/2008,Female,Product,Yes,1,2
fffe33003300330034003600,3/15/2008,Male,Product,Yes,2,4
fffe33003300300037003100,5/12/2008,Female,Product,No,3,5
fffe3500330033003000,7/25/2008,Male,Product,No,5,10
fffe33003400390032003300,7/13/2008,Female,Product,No,2,6
fffe31003600380032003100,8/12/2008,Female,Product,Yes,4,7
fffe32003600320038003600,4/17/2008,Male,Service,Yes,2,2
fffe31003700390034003100,11/7/2008,Female,Product,Yes,1,2
fffe31003400390031003000,8/30/2008,Male,Service,No,4,7
fffe31003600370034003400,2/15/2008,Male,Service,No,4,8
fffe32003100350032003800,1/6/2008,Female,Service,Yes,0,1
fffe33003400380030003900,9/8/2008,Male,Service,No,3,7
fffe3800360038003800,4/9/2008,Male,Product,No,1,1
fffe3700370035003000,1/12/2008,Male,Service,Yes,1,1
fffe31003000300037003600,8/14/2008,Female,Service,Yes,2,5
fffe33003300360030003700,6/27/2008,Female,Product,Yes,0,1
fffe31003600300038003300,4/12/2008,Female,Service,Yes,4,7
fffe340039003200,8/8/2008,Female,Product,Yes,2,4
fffe33003200360031003200,1/30/2008,Female,Service,Yes,2,3
fffe31003600350037003400,7/27/2008,Male,Service,No,4,9
fffe31003900340031003900,7/8/2008,Female,Service,Yes,0,2
fffe31003400350032003600,4/2/2008,Female,Service,Yes,1,2
fffe32003900360037003500,6/6/2008,Female,Service,No,1,2
fffe33003400390031003700,7/13/2008,Female,Product,Yes,3,4
fffe3400370031003300,9/26/2008,Male,Service,Yes,2,4
fffe31003100370032003100,11/16/2008,Female,Product,Yes,1,1
fffe33003300340035003700,12/21/2008,Female,Service,No,3,5
fffe31003700340038003900,10/1/2008,Female,Service,Yes,1,4
fffe31003000300031003700,11/30/2008,Female,Product,Yes,2,2
fffe32003000350035003800,7/1/2008,Male,Service,Yes,3,6
fffe32003100350034003100,3/31/2008,Male,Product,Yes,1,2
fffe3800370038003700,12/17/2008,Male,Service,No,3,7
fffe31003500390032003300,6/3/2008,Male,Product,Yes,2,5
fffe31003200340036003500,1/3/2008,Male,Product,Yes,3,6
fffe3100360036003300,6/10/2008,Female,Service,Yes,1,4
fffe31003500350036003700,8/20/2008,Female,Product,Yes,0,2
fffe3300380033003000,1/25/2008,Male,Service,No,1,2
fffe31003300370039003500,10/25/2008,Female,Service,Yes,1,1
fffe3400360037003200,2/27/2008,Female,Service,Yes,2,3
fffe3100380031003400,9/2/2008,Female,Service,Yes,2,5
fffe33003200360033003000,3/7/2008,Male,Product,Yes,2,3
fffe3100340032003000,11/26/2008,Female,Product,Yes,2,3
fffe31003600390030003500,5/22/2008,Male,Service,No,4,7
fffe33003000390035003000,11/10/2008,Male,Service,No,3,6
fffe31003500300032003600,8/1/2008,Female,Service,No,4,6
fffe32003200310034003700,6/28/2008,Female,Service,No,4,8
fffe32003500310032003800,6/27/2008,Female,Product,No,3,6
fffe31003000390035003900,5/23/2008,Male,Product,Yes,2,5
fffe3900330031003700,12/12/2008,Male,Product,Yes,1,1
fffe32003000330039003300,1/11/2008,Male,Service,No,1,3
fffe3900390037003200,5/20/2008,Female,Service,Yes,0,1
fffe32003700330039003400,9/17/2008,Male,Service,No,3,6
fffe32003400340037003600,2/25/2008,Male,Service,Yes,3,8
fffe3300310034003000,11/29/2008,Male,Service,No,1,3
fffe32003800330037003000,1/16/2008,Male,Service,Yes,3,6
fffe32003200310039003300,9/28/2008,Male,Product,No,1,4
fffe3100340036003500,6/27/2008,Male,Service,Yes,2,4
fffe32003800320034003400,4/19/2008,Male,Service,Yes,3,4
fffe31003100370031003600,1/26/2008,Male,Service,Yes,3,4
fffe33003300330031003000,4/24/2008,Female,Product,Yes,2,4
fffe3600390033003300,9/17/2008,Male,Product,No,3,6
fffe31003200310038003800,3/28/2008,Male,Product,Yes,1,2
fffe3600390035003200,8/17/2008,Male,Service,No,2,4
fffe3500300036003000,10/15/2008,Male,Product,Yes,2,4
fffe31003600330033003700,2/26/2008,Male,Product,Yes,0,1
fffe32003800380030003100,8/12/2008,Male,Service,No,3,5
fffe32003900390038003500,8/19/2008,Female,Product,No,2,3
fffe33003200360039003700,3/27/2008,Male,Product,No,1,2
fffe33003300350035003000,11/5/2008,Male,Product,Yes,2,3
fffe3800370036003300,9/3/2008,Male,Product,Yes,2,2
fffe31003900360034003800,3/6/2008,Female,Service,Yes,1,3
fffe3900360032003900,4/2/2008,Female,Service,No,3,5
fffe33003200380038003100,7/9/2008,Female,Service,No,2,5
fffe3600390039003800,6/24/2008,Male,Service,Yes,0,2
fffe32003400310038003900,2/2/2008,Female,Service,Yes,1,3
fffe3100370033003700,8/22/2008,Female,Service,No,2,2
fffe3100380030003900,10/31/2008,Female,Product,Yes,1,3
fffe3200310030003200,9/1/2008,Female,Service,No,4,8
fffe32003100360032003100,12/19/2008,Female,Product,No,1,4
fffe32003200390033003800,10/7/2008,Male,Service,No,2,4
fffe3800360037003500,11/13/2008,Female,Product,Yes,2,4
fffe32003400330035003800,6/2/2008,Male,Product,Yes,0,1
fffe320039003700,12/11/2008,Female,Service,Yes,2,5
fffe33003400390032003100,1/11/2008,Female,Service,Yes,2,4
fffe32003600310037003900,7/30/2008,Female,Service,Yes,3,7
fffe32003700380038003500,7/8/2008,Female,Product,Yes,1,2
fffe3900310032003700,4/30/2008,Female,Service,Yes,2,6
fffe31003900300033003300,6/29/2008,Male,Service,No,3,5
fffe33003100370031003600,3/12/2008,Male,Product,No,3,5
fffe31003000330037003400,12/19/2008,Female,Service,No,4,8
fffe31003400310035003900,5/11/2008,Female,Service,Yes,1,2
fffe31003700380030003100,12/11/2008,Male,Service,No,3,6
fffe32003700300036003600,3/3/2008,Male,Service,Yes,2,3
fffe31003400360039003000,11/26/2008,Male,Service,No,2,4
fffe320032003700,12/21/2008,Female,Service,Yes,3,5
fffe31003400390035003600,9/27/2008,Male,Product,No,2,4
fffe31003900370038003800,4/5/2008,Male,Service,No,3,7
fffe3600370037003300,7/24/2008,Female,Service,Yes,0,1
fffe32003500300037003600,1/22/2008,Male,Service,Yes,3,6
fffe32003400380038003800,9/6/2008,Female,Service,Yes,2,4
fffe32003600300030003700,6/26/2008,Female,Product,No,5,10
fffe31003700300034003300,11/13/2008,Male,Service,Yes,3,6
fffe3300320032003800,4/30/2008,Female,Service,Yes,2,2
fffe32003300370038003000,9/5/2008,Female,Service,No,2,5
fffe3300360031003800,4/3/2008,Female,Product,No,3,5
fffe3900390035003200,2/9/2008,Male,Service,No,4,7
fffe32003000340032003400,2/27/2008,Female,Service,Yes,2,3
fffe3600330033003600,7/14/2008,Female,Service,Yes,3,4
fffe3900380030003000,1/6/2008,Male,Service,No,3,4
fffe32003600340037003300,11/10/2008,Female,Service,Yes,4,8
fffe33003000390034003600,9/19/2008,Male,Service,No,4,8
fffe32003400360038003500,4/18/2008,Female,Service,Yes,1,1
fffe31003100350039003600,10/13/2008,Female,Product,Yes,0,2
fffe31003600380033003500,11/28/2008,Female,Service,Yes,2,4
fffe3200350036003800,6/24/2008,Male,Product,Yes,1,1
fffe32003400350032003000,6/13/2008,Male,Service,Yes,2,4
fffe32003100370032003000,4/8/2008,Female,Service,Yes,2,4
fffe31003200380039003600,4/21/2008,Male,Service,Yes,1,1
fffe3300310032003100,10/12/2008,Female,Service,Yes,2,3
fffe3500390033003900,2/10/2008,Male,Service,No,3,7
fffe32003400350033003300,12/15/2008,Female,Service,Yes,4,5
fffe32003400390033003200,12/14/2008,Female,Product,Yes,2,3
fffe3800320034003200,8/26/2008,Female,Service,Yes,1,4
fffe3800310033003800,1/2/2008,Female,Service,Yes,1,2
fffe3300310033003800,10/22/2008,Male,Service,No,2,6
fffe33003300370037003600,10/18/2008,Male,Product,Yes,2,4
fffe3500360036003100,8/10/2008,Female,Service,Yes,2,3
fffe33003200390038003000,6/11/2008,Female,Service,Yes,0,1
fffe33003400370036003500,3/29/2008,Male,Product,No,2,5
fffe3200390036003200,3/4/2008,Female,Service,Yes,1,4
fffe3800360032003400,7/25/2008,Male,Product,No,2,6
fffe32003800330034003400,2/11/2008,Female,Service,Yes,1,2
fffe32003500350036003300,11/18/2008,Male,Product,No,2,6
fffe32003700300034003300,9/9/2008,Female,Product,Yes,2,6
fffe3900360036003100,4/18/2008,Male,Product,Yes,1,3
fffe32003000380035003700,2/27/2008,Male,Service,No,4,9
fffe3500390032003200,5/10/2008,Male,Product,Yes,3,7
fffe32003700380039003700,5/18/2008,Male,Service,Yes,2,5
fffe32003500330031003100,12/2/2008,Male,Product,Yes,2,3
fffe3200310039003000,6/13/2008,Male,Product,Yes,3,5
fffe32003400370039003400,8/22/2008,Female,Service,Yes,2,4
fffe31003600320037003400,3/10/2008,Female,Service,Yes,3,5
fffe32003200360033003700,5/4/2008,Female,Service,Yes,2,5
fffe33003200390038003900,3/7/2008,Male,Service,No,4,7
fffe32003100310036003700,5/24/2008,Male,Service,Yes,3,6
fffe33003100340039003900,9/5/2008,Female,Service,Yes,2,5
fffe33003000390034003800,12/23/2008,Female,Product,Yes,2,3
fffe32003300330033003300,11/29/2008,Male,Product,No,1,3
fffe32003400370039003700,9/1/2008,Female,Product,Yes,2,3
fffe31003800350036003800,11/12/2008,Male,Service,Yes,4,7
fffe31003800310033003300,6/14/2008,Female,Service,Yes,3,6
fffe32003900380031003200,12/8/2008,Female,Service,No,3,5
fffe33003000360035003000,8/9/2008,Female,Service,Yes,1,3
fffe33003300340032003900,12/30/2008,Female,Product,Yes,4,8
fffe31003100310039003300,6/6/2008,Female,Product,No,3,6
fffe31003700340036003600,1/17/2008,Male,Product,Yes,1,4
fffe32003200300033003300,6/14/2008,Male,Service,Yes,3,4
fffe3100350033003900,8/14/2008,Male,Service,Yes,1,2
fffe31003900320033003100,1/26/2008,Male,Service,Yes,2,5
fffe32003200300037003900,4/24/2008,Male,Service,No,4,8
fffe32003900360030003800,2/18/2008,Female,Service,Yes,0,1
fffe3200300031003500,2/28/2008,Male,Product,Yes,2,4
fffe32003800320031003200,10/20/2008,Female,Service,No,3,6
fffe3800380030003400,6/21/2008,Female,Product,Yes,3,5
fffe3200360032003900,5/20/2008,Female,Service,Yes,1,2
fffe32003500350039003400,3/29/2008,Female,Product,No,2,5
fffe31003000330034003100,7/9/2008,Male,Service,Yes,2,5
fffe32003000330031003400,8/15/2008,Female,Service,Yes,2,3
fffe32003200360037003300,6/3/2008,Female,Service,No,3,4
fffe33003400320031003400,8/13/2008,Female,Service,Yes,2,5
fffe32003800320036003200,3/31/2008,Female,Service,Yes,0,1
fffe31003500320036003500,3/4/2008,Female,Service,Yes,1,2
fffe31003100340037003900,8/11/2008,Female,Service,No,2,3
fffe3300330036003800,2/2/2008,Male,Service,Yes,2,5
fffe3200350033003600,4/2/2008,Female,Product,Yes,1,3
fffe32003100370033003500,10/22/2008,Female,Service,Yes,2,4
fffe32003000330033003500,3/14/2008,Female,Product,Yes,3,6
fffe31003000390039003800,2/23/2008,Male,Service,No,5,8
fffe3800310031003000,4/16/2008,Female,Service,Yes,1,2
fffe31003700310034003800,6/12/2008,Male,Service,Yes,1,2
fffe31003200390031003800,11/16/2008,Female,Service,Yes,2,6
fffe3400340030003100,1/12/2008,Female,Service,No,1,4
fffe3800320036003700,6/16/2008,Female,Service,No,2,5
fffe3500300032003900,1/15/2008,Female,Service,No,3,5
fffe33003300330031003300,5/16/2008,Female,Service,No,4,7
fffe32003400330030003700,1/23/2008,Female,Product,No,3,8
fffe33003000300034003300,12/18/2008,Female,Product,No,3,4
fffe3100310035003300,1/29/2008,Female,Service,No,1,3
fffe3900330031003800,5/12/2008,Male,Product,Yes,2,5
fffe3400350034003900,5/28/2008,Male,Service,Yes,3,7
fffe33003400340039003600,7/17/2008,Female,Service,No,3,5
fffe31003600300030003600,8/7/2008,Female,Service,No,2,4
fffe33003100320031003700,2/3/2008,Female,Product,Yes,2,4
fffe32003900330030003900,4/5/2008,Female,Service,Yes,0,1
fffe31003500320031003600,11/5/2008,Female,Product,No,1,3
fffe33003000360033003000,4/12/2008,Female,Service,Yes,2,5
fffe32003600370033003800,5/21/2008,Female,Service,No,3,7
fffe31003800380032003900,6/1/2008,Male,Service,Yes,3,6
fffe3800320035003400,11/20/2008,Male,Service,No,3,8
fffe32003700390034003000,8/28/2008,Female,Product,No,2,5
fffe3100370034003100,4/11/2008,Female,Product,Yes,1,3
fffe3900320031003900,8/9/2008,Male,Service,No,4,7
fffe3100310037003500,11/25/2008,Female,Service,Yes,2,4
fffe3600340037003400,4/18/2008,Female,Service,Yes,1,3
fffe32003600300034003100,7/23/2008,Male,Service,Yes,3,7
fffe33003400360035003300,11/8/2008,Male,Service,Yes,3,7
fffe3300350036003700,1/10/2008,Male,Service,Yes,3,6
fffe31003800340031003200,12/18/2008,Female,Service,No,4,8
fffe3300340038003600,6/1/2008,Male,Service,No,3,6
fffe31003800390031003200,7/26/2008,Female,Service,Yes,3,5
fffe31003100310038003400,2/20/2008,Female,Product,No,2,4
fffe31003000380031003000,6/6/2008,Female,Product,Yes,1,2
fffe33003000380037003200,3/27/2008,Female,Product,Yes,0,1
fffe31003700320039003500,1/18/2008,Male,Service,No,2,5
fffe31003200390032003500,7/31/2008,Female,Service,Yes,2,5
fffe3300320034003700,9/24/2008,Male,Service,Yes,4,8
fffe33003300340039003800,6/6/2008,Female,Service,Yes,2,4
fffe3500320032003500,2/14/2008,Male,Service,No,1,4
fffe3500310037003600,8/27/2008,Male,Service,Yes,2,4
fffe3500380030003900,8/6/2008,Female,Product,Yes,0,1
fffe3400320036003400,12/17/2008,Male,Service,No,1,2
fffe3400370035003300,9/23/2008,Male,Service,Yes,0,1
fffe33003300320030003400,6/12/2008,Male,Product,No,3,6
fffe3600330035003300,1/8/2008,Male,Service,No,1,3
fffe31003000310031003000,2/18/2008,Female,Product,Yes,1,4
fffe31003000360033003300,3/25/2008,Female,Service,Yes,4,8
fffe32003800300032003300,5/8/2008,Male,Product,No,3,6
fffe32003200300038003100,5/3/2008,Male,Product,Yes,0,1
fffe3300330039003000,10/6/2008,Female,Product,Yes,1,2
fffe32003400330035003100,8/13/2008,Male,Product,No,1,3
fffe33003400390033003200,6/27/2008,Female,Service,No,4,8
fffe32003500300033003400,4/1/2008,Female,Service,No,2,5
fffe31003900370034003700,6/14/2008,Female,Service,No,2,3
fffe32003200340037003000,12/17/2008,Female,Product,No,4,7
fffe31003700370031003900,12/25/2008,Female,Service,Yes,4,7
fffe33003400350036003000,6/11/2008,Male,Service,No,0,1
fffe32003800390032003000,1/21/2008,Female,Service,Yes,4,6
fffe31003100380030003200,7/9/2008,Male,Service,No,3,6
fffe3500,6/14/2008,Male,Service,Yes,2,4
fffe31003300300036003400,12/4/2008,Male,Product,Yes,1,4
fffe31003700310039003600,11/8/2008,Female,Service,Yes,3,4
fffe380038003100,4/19/2008,Male,Product,Yes,1,1
fffe32003900310034003200,8/13/2008,Female,Service,Yes,2,5
fffe32003800350032003100,1/6/2008,Male,Service,No,2,3
fffe3900360038003000,11/10/2008,Female,Service,No,3,6
fffe3900370037003600,10/2/2008,Female,Product,Yes,1,3
fffe33003300320031003500,4/26/2008,Male,Product,Yes,2,3
fffe32003600340033003600,5/25/2008,Male,Service,No,3,7
fffe32003200320034003800,12/30/2008,Male,Service,Yes,1,3
fffe33003300310038003800,10/21/2008,Female,Service,Yes,2,4
fffe31003700360033003300,5/14/2008,Female,Service,No,4,7
fffe33003400390038003900,3/25/2008,Male,Service,No,3,6
fffe32003600340032003300,5/1/2008,Female,Service,Yes,1,1
fffe32003500300034003700,4/14/2008,Female,Service,Yes,2,4
fffe31003100350032003600,1/17/2008,Female,Product,No,1,2
fffe390033003700,5/19/2008,Male,Product,No,2,6
fffe33003400330030003000,4/9/2008,Female,Product,No,3,5
fffe31003200370037003200,1/6/2008,Female,Service,No,2,4
fffe32003300320032003100,4/6/2008,Male,Service,No,2,4
fffe330033003100,4/1/2008,Male,Product,Yes,1,2
fffe31003500310032003700,12/20/2008,Male,Service,Yes,1,3
fffe32003800340030003200,7/3/2008,Female,Service,No,3,5
fffe32003300340038003700,2/18/2008,Female,Service,No,4,8
fffe32003800340038003300,6/19/2008,Female,Service,No,2,5
fffe3700340031003900,11/5/2008,Female,Service,No,4,6
fffe31003100340032003100,4/8/2008,Male,Service,Yes,3,5
fffe3300340036003800,10/8/2008,Male,Service,Yes,0,1
fffe33003200320038003400,11/23/2008,Female,Service,Yes,2,3
fffe31003800310037003000,8/25/2008,Male,Service,No,2,5
fffe32003900370032003800,11/21/2008,Female,Service,Yes,3,5
fffe32003400370031003300,10/22/2008,Male,Product,Yes,2,3
fffe32003800320030003800,3/14/2008,Male,Product,Yes,1,3
fffe32003600380030003600,7/16/2008,Female,Product,No,1,1
fffe32003500380035003200,7/10/2008,Female,Service,No,4,7
fffe32003300310039003100,1/2/2008,Female,Product,No,3,7
fffe33003300390036003800,4/1/2008,Female,Service,Yes,0,1
fffe3300360035003700,11/20/2008,Female,Service,No,3,7
fffe33003400370034003800,5/16/2008,Female,Service,No,0,1
fffe3300310035003400,8/11/2008,Male,Service,Yes,1,3
fffe31003000310039003000,7/1/2008,Male,Service,No,4,9
fffe31003900380037003900,12/24/2008,Female,Product,Yes,0,1
fffe31003700300033003000,9/22/2008,Female,Product,Yes,3,4
fffe31003600310034003500,7/5/2008,Female,Service,Yes,1,1
fffe33003100330036003200,7/18/2008,Female,Service,Yes,1,2
fffe3300360035003000,2/15/2008,Female,Service,Yes,3,4
fffe32003800320033003000,6/23/2008,Female,Service,No,2,2
fffe32003200320037003800,3/25/2008,Male,Service,No,3,6
fffe32003200370038003500,10/31/2008,Female,Product,Yes,3,7
fffe31003800300031003600,9/23/2008,Male,Product,Yes,3,7
fffe3700360037003200,11/9/2008,Female,Service,Yes,4,7
fffe3700310032003200,6/11/2008,Male,Product,Yes,1,2
fffe32003900370031003400,3/5/2008,Female,Service,Yes,3,5
fffe3200360031003400,11/3/2008,Male,Service,No,4,8
fffe35003000,12/21/2008,Male,Service,Yes,2,4
fffe32003900360034003400,5/3/2008,Female,Service,Yes,1,2
fffe3300330032003500,6/11/2008,Male,Product,Yes,2,5
fffe3100340030003200,10/30/2008,Male,Service,No,4,6
fffe31003100360032003100,9/23/2008,Male,Service,No,2,6
fffe3400360032003600,9/6/2008,Male,Service,No,2,3
fffe31003400310036003000,2/27/2008,Male,Product,Yes,3,7
fffe3500380031003800,11/2/2008,Female,Service,No,2,5
fffe33003300310037003900,3/4/2008,Female,Product,Yes,1,1
fffe32003800330038003600,1/27/2008,Male,Service,No,2,4
fffe3300360039003900,5/28/2008,Male,Product,Yes,0,2
fffe32003300320032003000,5/21/2008,Male,Service,No,2,2
fffe32003500320036003200,5/15/2008,Male,Service,No,4,7
fffe32003700340035003100,10/20/2008,Female,Service,No,3,5
fffe31003300330031003900,10/4/2008,Male,Product,No,3,6
fffe3500320037003800,3/9/2008,Male,Service,No,2,5
fffe3600310039003200,10/27/2008,Male,Service,Yes,2,4
fffe31003900340037003100,11/15/2008,Female,Service,No,3,6
fffe33003300310033003500,7/30/2008,Female,Service,Yes,1,1
fffe32003000330039003500,11/11/2008,Female,Service,Yes,2,3
fffe31003300330036003000,9/19/2008,Male,Service,Yes,3,5
fffe32003300350030003900,9/2/2008,Female,Product,Yes,1,3
fffe31003400330035003100,1/16/2008,Female,Service,Yes,2,4
fffe3100340034003300,9/22/2008,Female,Product,Yes,2,4
fffe350031003100,7/17/2008,Female,Service,Yes,2,6
fffe31003600360038003700,11/30/2008,Male,Product,Yes,3,6
fffe31003900380030003200,7/25/2008,Female,Product,No,2,5
fffe33003300300030003400,4/21/2008,Male,Service,Yes,1,3
fffe31003700350030003500,9/27/2008,Female,Service,Yes,3,5
fffe32003200340038003300,5/18/2008,Male,Product,No,4,8
fffe31003900340032003800,1/3/2008,Female,Service,Yes,3,5
fffe32003700350032003300,7/3/2008,Female,Product,Yes,2,5
fffe31003000330036003300,1/15/2008,Male,Product,No,2,4
fffe3900340035003400,6/22/2008,Female,Service,No,2,6
fffe32003500360039003300,2/29/2008,Male,Service,Yes,2,5
fffe3300370031003600,10/14/2008,Female,Product,No,3,5
fffe3200380031003500,8/28/2008,Male,Service,Yes,2,4
fffe3400390035003100,4/22/2008,Female,Product,Yes,2,3
fffe31003800330037003500,11/24/2008,Female,Service,Yes,1,2
fffe31003900390034003100,11/7/2008,Male,Product,No,3,5
fffe3600360039003500,4/3/2008,Male,Product,No,2,6
fffe31003000380035003600,10/14/2008,Female,Service,Yes,2,3
fffe31003100370034003700,3/27/2008,Male,Service,Yes,1,2
fffe3100330032003300,5/19/2008,Female,Service,No,3,5
fffe31003900330031003400,11/12/2008,Male,Product,Yes,5,9
fffe31003200360030003300,9/23/2008,Male,Product,Yes,3,5
fffe33003000350036003600,1/31/2008,Female,Service,No,2,5
fffe31003800370034003600,9/24/2008,Male,Product,Yes,3,5
fffe32003900310037003100,3/24/2008,Female,Product,Yes,2,4
fffe32003800380035003600,12/27/2008,Male,Service,No,3,7
fffe3500310031003400,3/29/2008,Female,Service,No,2,3
fffe32003700300037003500,5/14/2008,Female,Product,No,3,5
fffe31003200310030003900,5/15/2008,Female,Service,Yes,1,4
fffe33003000320037003300,8/23/2008,Male,Service,Yes,1,3
fffe31003700330037003100,10/26/2008,Female,Service,Yes,0,1
fffe3600330037003700,7/24/2008,Male,Service,No,3,5
fffe32003000360036003800,8/29/2008,Male,Service,Yes,4,7
fffe3400310036003000,8/19/2008,Male,Service,No,2,5
fffe31003600330034003900,1/13/2008,Male,Service,No,3,5
fffe32003500300035003000,5/5/2008,Female,Service,Yes,2,5
fffe31003300320033003400,1/19/2008,Female,Service,Yes,4,8
fffe3700330037003300,8/10/2008,Male,Product,Yes,1,3
fffe33003300320037003200,4/1/2008,Male,Service,Yes,3,7
fffe32003900320036003300,4/11/2008,Female,Product,No,4,8
fffe3300350035003900,3/12/2008,Male,Service,No,1,4
fffe31003500330038003600,11/8/2008,Male,Product,Yes,3,4
fffe32003300330030003600,2/7/2008,Female,Product,No,3,6
fffe33003400340033003800,4/30/2008,Male,Product,Yes,1,2
fffe3200360038003900,3/8/2008,Male,Service,Yes,2,6
fffe33003000390031003200,12/27/2008,Female,Service,No,2,4
fffe3100390039003900,1/12/2008,Female,Product,Yes,1,3
fffe32003100350034003000,8/14/2008,Female,Service,No,0,1
fffe3800350032003300,5/14/2008,Male,Service,Yes,3,7
fffe31003200390038003600,8/9/2008,Male,Product,Yes,4,6
fffe31003900310032003200,11/3/2008,Male,Service,Yes,1,3
fffe33003000300033003100,7/31/2008,Female,Product,Yes,2,5
fffe3500380033003300,6/21/2008,Female,Service,Yes,0,1
fffe31003200390035003600,2/14/2008,Male,Product,No,2,4
fffe3400340035003200,5/15/2008,Male,Service,Yes,5,10
fffe31003800370039003500,4/2/2008,Male,Service,Yes,2,4
fffe32003700380037003900,12/20/2008,Male,Service,No,1,2
fffe33003100380034003100,9/15/2008,Male,Service,No,4,7
fffe32003600380030003900,12/16/2008,Male,Service,No,3,8
fffe32003100350039003300,6/21/2008,Male,Service,No,4,9
fffe32003500370032003900,9/3/2008,Female,Service,No,3,5
fffe31003200300035003800,6/5/2008,Female,Service,No,3,8
fffe32003200370038003400,2/17/2008,Female,Product,Yes,2,3
fffe31003000330036003100,4/9/2008,Female,Service,Yes,2,3
fffe32003700350034003100,9/5/2008,Female,Product,No,4,9
fffe33003000380030003300,9/30/2008,Male,Service,Yes,1,3
fffe3100340035003500,1/20/2008,Male,Product,Yes,2,6
fffe33003400340039003700,11/22/2008,Female,Product,Yes,1,4
fffe33003300310031003900,3/17/2008,Male,Service,Yes,1,2
fffe32003100320032003400,10/13/2008,Male,Service,No,3,5
fffe3700340031003700,10/16/2008,Male,Service,Yes,1,1
fffe33003200340034003400,3/8/2008,Female,Product,No,4,8
fffe32003000390038003300,2/29/2008,Female,Service,Yes,0,1
fffe3100310035003700,12/25/2008,Male,Product,Yes,1,1
fffe31003300330036003900,1/27/2008,Male,Service,No,3,7
fffe31003400300032003400,12/8/2008,Male,Product,Yes,3,6
fffe31003800350030003200,3/1/2008,Female,Product,Yes,2,3
fffe33003300340037003600,10/17/2008,Male,Service,No,5,10
fffe3100360036003800,5/28/2008,Female,Service,No,3,5
fffe3400370038003700,3/15/2008,Female,Service,No,4,8
fffe33003300300039003500,8/12/2008,Male,Service,Yes,3,6
fffe32003400390033003900,1/17/2008,Female,Service,Yes,3,6
fffe33003200320030003600,6/21/2008,Male,Service,No,3,5
fffe3300340033003200,7/12/2008,Female,Product,No,1,3
fffe3400310032003100,4/21/2008,Female,Service,No,1,4
fffe31003700360037003200,12/28/2008,Female,Service,No,1,2
fffe32003200360031003300,7/17/2008,Male,Service,No,1,1
fffe3100330038003300,8/11/2008,Male,Service,Yes,1,3
fffe31003800360035003500,7/15/2008,Male,Service,No,4,7
fffe31003900350032003400,5/13/2008,Male,Product,No,3,6
fffe32003300320032003400,12/10/2008,Male,Service,No,3,7
fffe31003800340033003500,5/22/2008,Female,Service,Yes,0,1
fffe310036003400,1/30/2008,Male,Service,No,3,6
fffe32003700380030003500,3/17/2008,Male,Service,No,2,2
fffe32003400370038003700,5/23/2008,Male,Service,Yes,1,3
fffe32003200390035003800,7/25/2008,Female,Product,No,2,5
fffe32003000370035003400,2/21/2008,Female,Service,Yes,2,5
fffe32003800350035003200,8/27/2008,Male,Service,No,4,7
fffe32003200350030003400,12/20/2008,Female,Product,Yes,2,2
fffe31003700390033003900,1/8/2008,Male,Service,No,4,8
fffe320038003700,4/13/2008,Female,Service,Yes,3,5
fffe32003900370037003900,9/22/2008,Male,Service,Yes,3,6
fffe3500300035003900,2/23/2008,Male,Product,No,1,4
fffe360035003900,4/18/2008,Female,Service,Yes,2,4
fffe33003300360034003600,4/12/2008,Male,Product,Yes,2,4
fffe3900330036003500,1/17/2008,Male,Service,Yes,2,4
fffe3800390039003800,10/19/2008,Female,Service,Yes,4,8
fffe32003100350030003800,6/10/2008,Female,Product,No,3,7
fffe31003300390036003100,11/28/2008,Male,Product,Yes,3,5
fffe3200390038003400,11/2/2008,Male,Service,No,3,5
fffe3200390034003700,9/13/2008,Male,Service,No,2,4
